game_id;sezon;source;match_type;druzyna_A;druzyna_B;sety_A;sety_B;wygrana_A;A_pts_suma;A_pts_bp;A_pts_bilans;A_srv_suma;A_srv_bledy;A_srv_asy;A_rec_suma;A_rec_bledy;A_rec_poz_pct;A_rec_perf_pct;A_atk_suma;A_atk_bledy;A_atk_blok;A_atk_pkt;A_atk_skut_pct;A_blk_pkt;B_pts_suma;B_pts_bp;B_pts_bilans;B_srv_suma;B_srv_bledy;B_srv_asy;B_rec_suma;B_rec_bledy;B_rec_poz_pct;B_rec_perf_pct;B_atk_suma;B_atk_bledy;B_atk_blok;B_atk_pkt;B_atk_skut_pct;B_blk_pkt;diff_pts_suma;diff_pts_bp;diff_pts_bilans;diff_srv_suma;diff_srv_bledy;diff_srv_asy;diff_rec_suma;diff_rec_bledy;diff_rec_poz_pct;diff_rec_perf_pct;diff_atk_suma;diff_atk_bledy;diff_atk_blok;diff_atk_pkt;diff_atk_skut_pct;diff_blk_pkt
1103532;2024/2025;PDF;3:0;PGE Grot Budowlani Łódź;ŁKS Commercecon Łódź;0;3;0;40;13;14;55;6;4;67;3;30;16;113;5;12;34;30;2;64;33;48;73;6;3;49;4;65;37;106;4;2;49;46;12;-24;-20;-34;-18;0;1;18;-1;-35;-21;7;1;10;-15;-16;-10
1103533;2024/2025;PDF;3:1;KS Developres Rzeszów;LOTTO Chemik Police;3;1;1;72;32;37;101;10;3;79;6;39;22;140;11;8;55;39;14;65;25;22;90;11;6;91;3;41;20;159;15;14;51;32;8;7;7;15;11;-1;-3;-12;3;-2;2;-19;-4;-6;4;7;6
1103534;2024/2025;PDF;3:1;LOTTO Chemik Police;Energa MKS Kalisz;3;1;1;68;38;51;94;3;11;60;2;40;12;131;4;8;43;33;14;54;17;8;65;5;2;91;11;27;9;171;16;14;44;26;8;14;21;43;29;-2;9;-31;-9;13;3;-40;-12;-6;-1;7;6
1103535;2024/2025;HTML;3:2;PGE Grot Budowlani Łódź;ITA TOOLS  STAL Mielec;3;2;1;83;36;62;107;8;0;89;2;53;22;187;11;11;67;36;16;73;24;52;96;7;2;99;0;53;15;182;13;16;60;33;11;10;12;10;11;1;-2;-10;2;0;7;5;-2;-5;7;3;5
1103536;2024/2025;PDF;3:0;#VolleyWrocław;ŁKS Commercecon Łódź;0;3;0;49;16;13;69;9;6;69;6;39;16;116;12;9;38;33;5;54;22;28;75;6;6;60;6;47;20;98;9;5;39;40;9;-5;-6;-15;-6;3;0;9;0;-8;-4;18;3;4;-1;-7;-4
1103537;2024/2025;PDF;3:1;Metalkas Pałac Bydgoszcz;UNI Opole;3;1;1;75;29;37;94;9;7;84;9;39;19;134;13;7;60;45;8;69;25;35;94;10;9;85;7;35;16;130;9;8;53;41;7;6;4;2;0;-1;-2;-1;2;4;3;4;4;-1;7;4;1
1103538;2024/2025;HTML;3:0;BKS BOSTIK ZGO Bielsko-Biała;Sokół & Hagric Mogilno;3;0;1;58;29;40;74;10;3;49;4;37;20;97;3;5;45;46;10;40;15;21;57;8;4;64;3;37;15;95;7;10;31;33;5;18;14;19;17;2;-1;-15;1;0;5;2;-4;-5;14;13;5
1103539;2024/2025;HTML;3:0;KS DevelopRes Rzeszów;MOYA Radomka Radom;3;0;1;61;28;45;73;5;5;49;3;37;18;101;8;4;45;45;11;39;10;20;55;6;3;68;5;37;19;101;7;11;32;32;4;22;18;25;18;-1;2;-19;-2;0;-1;0;1;-7;13;13;7
1103540;2024/2025;PDF;3:2;MOYA Radomka Radom;LOTTO Chemik Police;3;2;1;82;32;50;103;7;7;89;5;38;18;166;8;12;65;39;10;75;28;38;95;6;5;96;7;46;11;174;14;10;58;33;12;7;4;12;8;1;2;-7;-2;-8;7;-8;-6;2;7;6;-2
1103541;2024/2025;PDF;3:0;KS Developres Rzeszów;Sokół & Hagric Mogilno;3;0;1;63;35;45;73;4;6;48;2;44;23;100;6;6;43;43;14;39;14;9;53;5;2;69;6;39;23;96;5;14;31;32;6;24;21;36;20;-1;4;-21;-4;5;0;4;1;-8;12;11;8
1103542;2024/2025;PDF;3:2;UNI Opole;BKS BOSTIK ZGO Bielsko-Bia…;2;3;0;79;34;41;104;7;5;97;5;27;12;164;9;17;62;38;12;90;38;49;109;12;5;97;5;31;13;169;12;12;68;40;17;-11;-4;-8;-5;-5;0;0;0;-4;-1;-5;-3;5;-6;-2;-5
1103543;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;Metalkas Pałac Bydgoszcz;3;0;1;56;28;34;74;10;6;42;1;36;19;83;7;4;45;54;5;26;7;-2;49;7;1;64;6;47;20;83;10;5;21;25;4;30;21;36;25;3;5;-22;-5;-11;-1;0;-3;-1;24;29;1
1103544;2024/2025;PDF;3:1;ITA TOOLS STAL Mielec;#VolleyWrocław;3;1;1;67;35;43;94;6;1;64;3;34;9;132;8;7;52;39;14;56;19;18;74;10;3;88;1;34;23;138;13;14;46;33;7;11;16;25;20;-4;-2;-24;2;0;-14;-6;-5;-7;6;6;7
1103545;2024/2025;PDF;3:0;Energa MKS Kalisz;PGE Grot Budowlani Łódź;0;3;0;29;9;-3;48;7;2;62;5;47;15;100;10;10;23;23;4;54;29;36;73;9;5;41;2;46;20;91;3;4;39;43;10;-25;-20;-39;-25;-2;-3;21;3;1;-5;9;7;6;-16;-20;-6
1103546;2024/2025;PDF;3:0;LOTTO Chemik Police;ITA TOOLS STAL Mielec;3;0;1;70;32;46;80;3;7;66;5;48;17;140;10;6;47;34;16;50;17;19;69;3;5;77;7;30;13;118;5;16;39;33;6;20;15;27;11;0;2;-11;-2;18;4;22;5;-10;8;1;10
1103547;2024/2025;PDF;3:2;Energa MKS Kalisz;ŁKS Commercecon Łódź;2;3;0;75;29;37;93;6;3;96;7;40;9;156;8;17;58;37;14;86;37;53;104;7;7;87;3;54;29;163;9;14;62;38;17;-11;-8;-16;-11;-1;-4;9;4;-14;-20;-7;-1;3;-4;-1;-3
1103548;2024/2025;PDF;3:0;PGE Grot Budowlani Łódź;UNI Opole;3;0;1;63;27;40;77;4;8;59;2;58;20;108;10;7;49;45;6;50;12;24;66;7;2;73;8;38;18;109;5;6;41;38;7;13;15;16;11;-3;6;-14;-6;20;2;-1;5;1;8;7;-1
1103549;2024/2025;PDF;3:1;#VolleyWrocław;Sokół & Hagric Mogilno;1;3;0;63;26;20;81;6;1;92;3;36;11;153;17;17;49;32;13;73;39;45;99;7;3;75;1;39;13;138;7;13;53;38;17;-10;-13;-25;-18;-1;-2;17;2;-3;-2;15;10;4;-4;-6;-4
1103550;2024/2025;PDF;3:0;Metalkas Pałac Bydgoszcz;MOYA Radomka Radom;0;3;0;42;18;8;60;9;4;65;8;31;15;89;6;11;32;36;6;57;27;32;73;8;8;51;4;47;24;98;7;6;38;39;11;-15;-9;-24;-13;1;-4;14;4;-16;-9;-9;-1;5;-6;-3;-5
1103551;2024/2025;HTML;3:1;BKS BOSTIK ZGO Bielsko-Biała;KS DevelopRes Rzeszów;1;3;0;56;22;35;74;9;1;83;4;42;23;142;8;10;43;30;12;74;35;58;92;9;4;65;1;37;17;131;6;12;60;46;10;-18;-13;-23;-18;0;-3;18;3;5;6;11;2;-2;-17;-16;2
1103552;2024/2025;HTML;3:0;BKS BOSTIK ZGO Bielsko-Biała;LOTTO Chemik Police;3;0;1;64;34;50;73;5;9;61;4;41;20;107;5;7;46;43;9;50;24;30;63;2;4;68;9;30;18;106;9;9;39;37;7;14;10;20;10;3;5;-7;-5;11;2;1;-4;-2;7;6;2
1103553;2024/2025;PDF;3:1;KS Developres Rzeszów;Metalkas Pałac Bydgoszcz;3;1;1;70;31;44;95;7;9;73;3;40;19;142;10;6;54;38;7;61;17;22;84;11;3;88;9;31;15;135;12;7;52;39;6;9;14;22;11;-4;6;-15;-6;9;4;7;-2;-1;2;-1;1
1103554;2024/2025;PDF;3:2;MOYA Radomka Radom;#VolleyWrocław;3;2;1;83;37;52;106;8;5;84;2;46;20;174;8;13;68;39;10;74;26;36;93;9;2;98;5;43;14;169;14;10;59;35;13;9;11;16;13;-1;3;-14;-3;3;6;5;-6;3;9;4;-3
1103555;2024/2025;PDF;3:1;Sokół & Hagric Mogilno;PGE Grot Budowlani Łódź;1;3;0;50;20;9;72;8;7;87;4;46;21;132;11;18;34;26;9;76;42;41;97;10;4;64;7;47;30;128;9;9;54;42;18;-26;-22;-32;-25;-2;3;23;-3;-1;-9;4;2;9;-20;-16;-9
1103556;2024/2025;PDF;3:0;UNI Opole;Energa MKS Kalisz;3;0;1;53;22;35;73;8;4;45;3;27;7;76;6;1;36;47;13;33;6;-3;51;6;3;65;4;37;12;96;13;13;29;30;1;20;16;38;22;2;1;-20;-1;-10;-5;-20;-7;-12;7;17;12
1103557;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;ITA TOOLS STAL Mielec;3;0;1;65;28;49;73;5;2;52;3;52;38;111;6;2;49;44;14;40;9;16;56;4;3;68;2;37;22;112;4;14;35;31;2;25;19;33;17;1;-1;-16;1;15;16;-1;2;-12;14;13;12
1103558;2024/2025;HTML;3:1;LOTTO Chemik Police;ŁKS Commercecon Łódź;1;3;0;67;27;43;84;5;0;90;7;42;15;150;11;11;51;34;16;79;32;66;96;6;7;79;0;47;25;166;7;16;61;37;11;-12;-5;-23;-12;-1;-7;11;7;-5;-10;-16;4;-5;-10;-3;5
1103559;2024/2025;PDF;3:1;ITA TOOLS STAL Mielec;UNI Opole;3;1;1;75;32;48;93;9;8;78;6;42;22;131;5;7;60;46;7;68;27;38;86;8;6;84;8;29;13;131;7;7;55;42;7;7;5;10;7;1;2;-6;-2;13;9;0;-2;0;5;4;0
1103560;2024/2025;PDF;3:2;Energa MKS Kalisz;Sokół & Hagric Mogilno;3;2;1;87;38;50;113;6;8;97;5;52;16;194;12;14;63;32;16;85;32;40;109;12;5;107;8;43;17;168;9;16;66;39;14;2;6;10;4;-6;3;-10;-3;9;-1;26;3;-2;-3;-7;2
1103561;2024/2025;PDF;3:2;PGE Grot Budowlani Łódź;MOYA Radomka Radom;3;2;1;84;29;52;109;11;7;83;4;42;22;150;12;5;62;41;15;65;19;22;90;7;4;98;7;46;19;175;14;15;56;32;5;19;10;30;19;4;3;-15;-3;-4;3;-25;-2;-10;6;9;10
1103562;2024/2025;PDF;3:0;#VolleyWrocław;KS DevelopRes Rzeszów;0;3;0;47;17;20;58;3;4;68;3;34;13;100;10;11;33;33;10;58;26;35;73;5;3;55;4;38;13;109;4;10;44;40;11;-11;-9;-15;-15;-2;1;13;-1;-4;0;-9;6;1;-11;-7;-1
1103563;2024/2025;PDF;3:2;Metalkas Pałac Bydgoszcz;BKS BOSTIK ZGO Bielsko-Bia…;2;3;0;69;31;24;98;8;10;94;10;47;29;152;13;14;47;31;12;82;35;35;107;13;10;90;10;36;21;154;12;12;58;38;14;-13;-4;-11;-9;-5;0;4;0;11;8;-2;1;2;-11;-7;-2
1103564;2024/2025;PDF;3:0;Metalkas Pałac Bydgoszcz;LOTTO Chemik Police;3;0;1;65;31;42;73;2;5;61;3;44;23;131;9;9;48;37;12;45;16;20;63;2;3;71;5;49;25;127;6;12;33;26;9;20;15;22;10;0;2;-10;-2;-5;-2;4;3;-3;15;11;3
1103565;2024/2025;HTML;3:0;BKS BOSTIK ZGO Bielsko-Biała;#VolleyWrocław;3;0;1;57;27;41;74;7;4;50;2;40;18;94;7;2;45;48;8;41;13;19;60;10;2;67;4;39;18;89;8;8;37;42;2;16;14;22;14;-3;2;-17;-2;1;0;5;-1;-6;8;6;6
1103566;2024/2025;PDF;3:1;KS Developres Rzeszów;Grot Budowlani Łódź;3;1;1;77;33;43;98;6;4;76;5;42;22;144;8;15;60;42;13;70;22;33;87;11;5;92;4;37;24;151;9;13;50;33;15;7;11;10;11;-5;-1;-16;1;5;-2;-7;-1;2;10;9;-2
1103567;2024/2025;PDF;3:2;MOYA Radomka Radom;Energa MKS Kalisz;3;2;1;77;35;42;98;9;2;85;1;51;25;159;16;9;59;37;16;69;25;35;96;11;1;89;2;40;13;172;5;16;59;34;9;8;10;7;2;-2;1;-4;-1;11;12;-13;11;-7;0;3;7
1103568;2024/2025;PDF;3:2;Sokół & Hagric Mogilno;ITA TOOLS STAL Mielec;3;2;1;72;32;34;99;9;11;83;4;36;23;149;15;10;52;35;9;72;25;26;98;15;4;90;11;48;18;149;11;9;58;39;10;0;7;8;1;-6;7;-7;-7;-12;5;0;4;1;-6;-4;-1
1103569;2024/2025;PDF;3:0;UNI Opole;ŁKS Commercecon Łódź;0;3;0;33;15;9;48;3;3;67;4;24;9;101;7;10;25;25;5;63;37;44;74;7;4;45;3;24;18;99;4;5;49;49;10;-30;-22;-35;-26;-4;-1;22;1;0;-9;2;3;5;-24;-24;-5
1103570;2024/2025;PDF;3:0;LOTTO Chemik Police;UNI Opole;3;0;1;68;27;45;76;9;5;60;3;37;20;118;4;7;55;47;8;47;14;29;63;3;3;67;5;31;18;102;2;8;37;36;7;21;13;16;13;6;2;-7;-2;6;2;16;2;-1;18;11;1
1103571;2024/2025;PDF;3:1;ŁKS Commercecon Łódź;Sokół & Hagric Mogilno;3;1;1;76;28;40;95;9;5;76;2;54;34;141;13;12;59;42;12;55;16;22;83;7;2;86;5;37;17;131;9;12;41;31;12;21;12;18;12;2;3;-10;-3;17;17;10;4;0;18;11;0
1103572;2024/2025;PDF;3:2;ITA TOOLS STAL Mielec;MOYA Radomka Radom;3;2;1;66;25;28;93;7;2;93;5;40;15;171;11;15;57;33;7;82;35;49;104;11;5;86;2;44;20;165;13;7;62;38;15;-16;-10;-21;-11;-4;-3;7;3;-4;-5;6;-2;8;-5;-5;-8
1103573;2024/2025;PDF;3:0;Energa MKS Kalisz;KS DevelopRes Rzeszów;0;3;0;23;3;-17;40;8;1;65;5;38;17;86;13;14;20;23;2;52;30;36;73;8;5;32;1;47;31;63;5;2;33;52;14;-29;-27;-53;-33;0;-4;33;4;-9;-14;23;8;12;-13;-29;-12
1103574;2024/2025;PDF;3:1;PGE Grot Budowlani Łódź;BKS BOSTIK ZGO Bielsko-Bia…;3;1;1;73;33;35;94;12;8;80;4;38;23;124;5;17;48;39;17;69;31;25;88;8;4;82;8;37;24;134;11;17;48;36;17;4;2;10;6;4;4;-2;-4;1;-1;-10;-6;0;0;3;0
1103575;2024/2025;PDF;3:2;#VolleyWrocław;Metalkas Pałac Bydgoszcz;2;3;0;73;22;34;102;7;6;97;2;54;23;181;19;11;55;30;12;79;24;37;109;12;2;95;6;37;13;167;12;12;66;40;11;-6;-2;-3;-7;-5;4;2;-4;17;10;14;7;-1;-11;-10;1
1103576;2024/2025;PDF;3:0;#VolleyWrocław;LOTTO Chemik Police;0;3;0;38;14;1;55;3;2;70;7;40;19;125;16;11;28;22;8;55;25;32;74;4;7;52;2;31;13;120;9;8;37;31;11;-17;-11;-31;-19;-1;-5;18;5;9;6;5;7;3;-9;-9;-3
1103577;2024/2025;PDF;3:0;Metalkas Pałac Bydgoszcz;PGE Grot Budowlani Łódź;3;0;1;50;24;36;73;4;4;50;3;42;28;92;4;3;35;38;11;49;16;10;61;11;3;69;4;51;26;135;13;11;43;32;3;1;8;26;12;-7;1;-19;-1;-9;2;-43;-9;-8;-8;6;8
1103578;2024/2025;HTML;3:1;BKS BOSTIK ZGO Bielsko-Biała;Energa MKS Kalisz;3;1;1;78;33;53;97;9;6;77;5;43;17;133;11;9;51;38;21;59;21;33;83;6;5;88;6;37;12;135;12;21;45;33;9;19;12;20;14;3;1;-11;-1;6;5;-2;-1;-12;6;5;12
1103579;2024/2025;PDF;3:0;KS Developres Rzeszów;ITA TOOLS Stal Mielec;3;0;1;60;27;43;73;5;3;54;1;46;33;100;4;7;49;49;8;47;13;22;61;7;1;68;3;50;26;97;7;8;39;40;7;13;14;21;12;-2;2;-14;-2;-4;7;3;-3;-1;10;9;1
1103580;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;MOYA Radomka Radom;3;0;1;73;37;48;82;7;7;64;4;55;34;126;8;6;53;42;13;51;23;21;68;4;4;75;7;35;13;118;6;13;41;35;6;22;14;27;14;3;3;-11;-3;20;21;8;2;-7;12;7;7
1103581;2024/2025;PDF;3:2;Sokół & Hagric Mogilno;UNI Opole;2;3;0;85;37;55;103;13;6;99;5;40;16;151;10;2;67;44;12;78;31;44;104;5;5;90;6;44;18;162;11;12;71;44;2;7;6;11;-1;8;1;9;-1;-4;-2;-11;-1;-10;-4;0;10
1103582;2024/2025;PDF;3:0;LOTTO Chemik Police;Sokół & Hagric Mogilno;3;0;1;56;28;42;74;6;6;38;1;39;26;90;3;4;41;46;9;32;6;2;43;5;1;68;6;24;16;92;10;9;27;29;4;24;22;40;31;1;5;-30;-5;15;10;-2;-7;-5;14;17;5
1103583;2024/2025;PDF;3:1;UNI Opole;MOYA Radomka Radom;1;3;0;57;18;23;82;5;3;84;8;32;14;161;11;10;46;29;8;73;23;42;92;8;8;77;3;45;19;156;12;8;55;35;10;-16;-5;-19;-10;-3;-5;7;5;-13;-5;5;-1;2;-9;-6;-2
1103584;2024/2025;PDF;3:1;ŁKS Commercecon Łódź;KS DevelopRes Rzeszów;3;1;1;76;38;48;95;5;6;74;3;49;35;138;9;11;56;41;14;67;24;30;85;11;3;90;6;49;29;140;6;14;53;38;11;9;14;18;10;-6;3;-16;-3;0;6;-2;3;-3;3;3;3
1103585;2024/2025;PDF;3:1;ITA TOOLS STAL Mielec;BKS BOSTIK ZGO Bielsko-Bia…;3;1;1;74;39;32;90;11;4;77;7;38;18;143;10;14;53;37;17;58;32;25;83;6;7;79;4;30;11;135;6;17;37;27;14;16;7;7;7;5;-3;-2;3;8;7;8;4;-3;16;10;3
1103586;2024/2025;PDF;3:1;Energa MKS Kalisz;Metalkas Pałac Bydgoszcz;3;1;1;75;30;46;96;5;6;84;6;46;11;145;8;10;56;39;13;74;25;40;91;7;6;91;6;56;22;137;8;13;58;42;10;1;5;6;5;-2;0;-7;0;-10;-11;8;0;-3;-2;-3;3
1103587;2024/2025;PDF;3:0;PGE Grot Budowlani Łódź;#VolleyWrocław;3;0;1;59;25;42;74;5;5;52;2;50;27;86;6;4;47;55;7;43;10;17;58;6;2;69;5;58;20;80;8;7;37;46;4;16;15;25;16;-1;3;-17;-3;-8;7;6;-2;-3;10;9;3
1103588;2024/2025;PDF;3:2;PGE Grot Budowlani Łódź;LOTTO Chemik Police;3;2;1;83;31;45;108;8;2;92;12;43;24;138;8;10;66;48;15;80;32;41;99;7;12;100;2;62;27;155;15;15;58;37;10;3;-1;4;9;1;-10;-8;10;-19;-3;-17;-7;-5;8;11;5
1103589;2024/2025;PDF;3:2;#VolleyWrocław;Energa MKS Kalisz;3;2;1;82;38;46;106;7;8;91;4;45;20;175;16;9;61;35;13;69;24;26;99;8;4;99;8;38;25;177;14;13;56;32;9;13;14;20;7;-1;4;-8;-4;7;-5;-2;2;-4;5;3;4
1103590;2024/2025;PDF;3:2;Metalkas Pałac Bydgoszcz;ITA TOOLS STAL Mielec;3;2;1;88;33;47;107;10;6;98;5;41;28;180;13;13;69;38;13;76;27;40;103;5;5;97;6;49;30;161;12;13;58;36;13;12;6;7;4;5;1;1;-1;-8;-2;19;1;0;11;2;0
1103591;2024/2025;HTML;3:2;BKS BOSTIK ZGO Bielsko-Biała;ŁKS Commercecon Łódź;3;2;1;79;35;56;106;4;9;91;3;38;13;172;15;17;53;31;17;78;32;45;99;8;3;101;9;38;14;165;15;17;58;35;17;1;3;11;7;-4;6;-10;-6;0;-1;7;0;0;-5;-4;0
1103592;2024/2025;PDF;3:2;KS Developres Rzeszów;UNI Opole;3;2;1;89;35;56;113;8;8;95;2;41;23;145;15;8;69;48;12;75;21;34;103;8;2;105;8;28;20;154;13;12;65;42;8;14;14;22;10;0;6;-10;-6;13;3;-9;2;-4;4;6;4
1103593;2024/2025;PDF;3:1;MOYA Radomka Radom;Sokół & Hagric Mogilno;3;1;1;71;36;36;93;10;2;82;3;59;27;159;8;14;58;36;11;68;29;35;90;8;3;83;2;59;25;148;12;11;51;34;14;3;7;1;3;2;-1;-1;1;0;2;11;-4;3;7;2;-3
1103594;2024/2025;PDF;3:1;ITA TOOLS STAL Mielec;Energa MKS Kalisz;3;1;1;67;29;38;89;7;2;67;4;34;15;117;15;3;53;45;12;49;16;19;76;9;4;82;2;33;13;133;7;12;42;32;3;18;13;19;13;-2;-2;-15;2;1;2;-16;8;-9;11;13;9
1103595;2024/2025;PDF;3:1;MOYA Radomka Radom;BKS BOSTIK ZGO Bielsko-Bia…;1;3;0;65;24;28;86;9;3;82;2;54;20;146;15;11;50;34;12;65;25;33;90;8;2;77;3;44;19;156;9;12;52;33;11;0;-1;-5;-4;1;1;5;-1;10;1;-10;6;-1;-2;1;1
1103596;2024/2025;PDF;3:1;Sokół & Hagric Mogilno;Metalkas Pałac Bydgoszcz;1;3;0;61;24;19;86;11;9;85;14;35;20;119;6;11;44;37;8;76;35;38;96;11;14;75;9;43;23;124;10;8;51;41;11;-15;-11;-19;-10;0;-5;10;5;-8;-3;-5;-4;3;-7;-4;-3
1103597;2024/2025;PDF;3:0;UNI Opole;#VolleyWrocław;3;0;1;53;24;33;73;4;5;46;5;54;24;93;4;7;43;46;5;46;12;16;56;10;5;69;5;36;12;99;10;5;34;34;7;7;12;17;17;-6;0;-23;0;18;12;-6;-6;2;9;12;-2
1103598;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;PGE Grot Budowlani Łódź;0;3;0;58;15;25;71;11;2;74;4;49;28;124;9;9;53;43;3;57;24;41;80;6;4;60;2;47;18;108;5;3;44;41;9;1;-9;-16;-9;5;-2;14;2;2;10;16;4;6;9;2;-6
1103599;2024/2025;PDF;3:1;LOTTO Chemik Police;KS DevelopRes Rzeszów;1;3;0;60;21;19;76;7;2;89;4;34;13;167;17;13;46;28;12;69;30;42;96;7;4;69;2;35;14;134;6;12;52;39;13;-9;-9;-23;-20;0;-2;20;2;-1;-1;33;11;1;-6;-11;-1
1104072;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;ITA TOOLS STAL Mielec;3;0;1;62;27;48;75;3;8;53;1;53;32;102;5;5;43;42;11;47;12;16;57;4;1;72;8;49;22;107;8;11;41;38;5;15;15;32;18;-1;7;-19;-7;4;10;-5;-3;-6;2;4;6
1104073;2024/2025;PDF;3:0;LOTTO Chemik Police;KS DevelopRes Rzeszów;0;3;0;51;23;18;70;6;6;70;5;43;20;113;10;12;35;31;10;59;26;27;76;6;5;64;6;39;16;114;10;10;42;37;12;-8;-3;-9;-6;0;1;6;-1;4;4;-1;0;2;-7;-6;-2
1104074;2024/2025;PDF;3:0;ITA TOOLS STAL Mielec;ŁKS Commercecon Łódź;0;3;0;46;18;19;62;3;1;69;4;25;10;120;10;10;34;28;11;60;26;37;73;4;4;59;1;34;10;115;7;11;47;41;9;-14;-8;-18;-11;-1;-3;10;3;-9;0;5;3;-1;-13;-13;2
1104076;2024/2025;PDF;3:0;PGE Grot Budowlani Łódź;Metalkas Pałac Bydgoszcz;3;0;1;58;32;36;74;4;7;40;5;38;23;80;8;5;41;51;10;35;9;1;48;8;5;70;7;46;30;89;9;10;25;28;5;23;23;35;26;-4;2;-30;-2;-8;-7;-9;-1;-5;16;23;5
1104078;2024/2025;PDF;3:1;KS Developres Rzeszów;BKS BOSTIK ZGO Bielsko-Bia…;3;1;1;71;34;44;88;8;5;71;3;45;25;126;8;8;50;40;16;59;26;25;76;5;3;80;5;39;23;142;8;16;48;34;8;12;8;19;12;3;2;-9;-2;6;2;-16;0;-8;2;6;8
1104079;2024/2025;PDF;3:2;PGE Grot Budowlani Łódź;ŁKS Commercecon Łódź;2;3;0;85;34;49;110;9;5;92;1;46;21;168;11;15;62;37;18;76;26;32;99;7;1;101;5;42;20;164;14;18;60;37;15;9;8;17;11;2;4;-9;-4;4;1;4;-3;-3;2;0;3
1104081;2024/2025;PDF;3:0;MOYA Radomka Radom;BKS BOSTIK ZGO Bielsko-Bia…;0;3;0;44;13;14;62;8;2;68;6;46;21;114;8;8;35;31;7;58;25;36;73;5;6;54;2;44;7;113;8;7;44;39;8;-14;-12;-22;-11;3;-4;14;4;2;14;1;0;1;-9;-8;-1
1104083;2024/2025;HTML;3:0;BKS BOSTIK ZGO Bielsko-Biała;KS DevelopRes Rzeszów;0;3;0;45;15;23;61;8;3;70;6;37;16;105;8;12;38;36;4;60;28;43;75;5;6;53;3;38;19;93;8;4;42;45;12;-15;-13;-20;-14;3;-3;17;3;-1;-3;12;0;8;-4;-9;-8
1104085;2024/2025;PDF;3:0;Metalkas Pałac Bydgoszcz;PGE Grot Budowlani Łódź;0;3;0;44;18;12;56;7;1;69;5;51;29;107;7;13;38;36;5;61;36;46;74;5;5;49;1;47;29;109;4;5;43;39;13;-17;-18;-34;-18;2;-4;20;4;4;0;-2;3;8;-5;-3;-8
1104086;2024/2025;PDF;3:0;ŁKS Commercecon Łódź;PGE Grot Budowlani Łódź;3;0;1;61;30;41;77;3;1;59;1;39;29;106;7;9;46;43;14;52;17;22;67;8;1;74;1;35;26;112;7;14;42;38;9;9;13;19;10;-5;0;-15;0;4;3;-6;0;-5;4;5;5
1104087;2024/2025;PDF;3:2;#VolleyWrocław;UNI Opole;2;3;0;79;35;35;101;15;6;96;10;43;17;153;11;8;56;37;17;78;42;38;103;7;10;86;6;34;10;152;10;17;60;39;8;1;-7;-3;-2;8;-4;10;4;9;7;1;1;-9;-4;-2;9
1104088;2024/2025;PDF;3:1;UNI Opole;#VolleyWrocław;3;1;1;70;38;39;93;5;2;58;7;45;21;139;10;9;59;42;9;52;18;21;68;10;7;88;2;41;13;148;10;9;36;24;9;18;20;18;25;-5;-5;-30;5;4;8;-9;0;0;23;18;0
1104089;2024/2025;HTML;3:1;BKS BOSTIK ZGO Bielsko-Biała;MOYA Radomka Radom;3;1;1;83;35;60;99;11;6;84;4;48;30;162;8;16;64;40;13;71;26;52;92;8;4;88;6;38;12;149;4;13;51;34;16;12;9;8;7;3;2;-4;-2;10;18;13;4;3;13;6;-3
1104090;2024/2025;HTML;3:0;KS DevelopRes Rzeszów;ŁKS Commercecon Łódź;3;0;1;63;27;46;75;5;0;62;4;40;19;111;8;7;53;48;10;51;16;38;66;4;4;70;0;43;27;105;8;10;40;38;7;12;11;8;9;1;-4;-8;4;-3;-8;6;0;-3;13;10;3
1104091;2024/2025;PDF;3:1;LOTTO Chemik Police;ITA TOOLS STAL Mielec;3;1;1;65;28;40;91;8;5;68;3;46;21;130;5;9;52;40;8;62;21;25;82;14;3;83;5;27;7;126;10;8;50;40;9;3;7;15;9;-6;2;-15;-2;19;14;4;-5;1;2;0;-1
1104092;2024/2025;PDF;3:1;PGE Grot Budowlani Łódź;BKS BOSTIK ZGO Bielsko-Bia…;3;1;1;70;35;40;95;5;10;73;5;44;18;124;9;11;49;40;11;65;25;21;83;10;5;90;10;37;13;132;13;11;49;37;11;5;10;19;12;-5;5;-17;-5;7;5;-8;-4;0;0;3;0
1104093;2024/2025;PDF;3:1;KS Developres Rzeszów;ŁKS Commercecon Łódź;3;1;1;81;32;48;99;8;9;81;5;43;22;153;8;12;60;39;12;70;24;30;87;6;5;91;9;51;26;141;13;12;53;38;12;11;8;18;12;2;4;-10;-4;-8;-4;12;-5;0;7;1;0
1104095;2024/2025;HTML;3:2;PGE Grot Budowlani Łódź;BKS BOSTIK ZGO Bielsko-Biała;3;2;1;81;35;64;99;5;6;87;0;42;21;158;11;12;61;39;14;76;27;53;93;6;0;94;6;39;20;174;10;14;64;37;12;5;8;11;6;-1;6;-7;-6;3;1;-16;1;-2;-3;2;2
